F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
12.5487,-4.1728,10334.25,6.032,-39.92,-5542.02,5.345,-3.4773,-6.591,1,-1989.54,14.894,-2365.59,-3.786474,-2303.37,0,10.0706,4405.8,0.04,12324.15,,True
13.4157,-4.4553,7752.21,0.5016,-34.36,-5487.556,5.587,-3.0843,-4.8309,0,-2343.86,2.283,-3128.39,-6.831,-2006.52,0,10.4038,3535,0.04,12770.91,16.64,True
13.2219,-5.24,9133.71,5.052,-35.76,-5061.46,5.872,-3.6984,-5.1087,0,-1991.95,11,-4128.99,-3.95397,-2283.42,0,9.8874,3523.8,0.04,12871.41,14.26,False
12.6645,-5.725,9809.61,0.5834,-19.156,-5529.86,4.459,-2.4213,-5.2266,0,-2612.86,6.7499,-3912.19,-4.4451,-1850.52,0,10.3976,2868,0.04,16039.41,13.46,False
13.107,-3.58449,10806.51,4.014,-46.94,-5578.12,4.9054,-1.6716,-7.221,0,-1974.98,3.415,-4165.89,-6.0528,-4047.12,0,12.308,3602.3,2.04,12347.7,15.41,False
15.978,-3.9643,9625.71,1.4608,-44.2,-5454.336,6.539,-8.124,-5.3166,1,-1862.16,-0.244,-3458.89,-3.85287,-2370.54,0,10.4964,3965.2,0.04,12754.2,14.86,True
18.9,-4.4935,10198.71,1.3538,-67.72,-5531.4,4.8532,-5.229,-5.904,1,-2294.06,5.4727,-3549.99,-4.8753,-2173.44,1,12.242,3618.9,2.04,12189.21,15,False
16.497,-3.8002,10442.61,0.564,-20.788,-5477.82,5.333,-7.512,-8.709,1,-1305.16,9.743,-3776.63,-3.81504,-2387.988,0,9.20868,6404,0.04,12397.38,11.34,False
18.054,-4.4597,10371.63,0.7652,-22.256,-5462.274,5.782,-3.7716,-6.74,0,-1283.46,-2.073,-3742.5,-4.4205,-2451.78,0,9.6594,5136.8,0.04,12408.24,15.35,False
12.6171,-5.551,10361.52,3.896,-22.442,-5511.26,4.476,-4.317,-6.8,0,-2014.52,9.86,-3052.29,-9.681,-2299.86,1,9.234,3149.6,0.04,13565.61,,False
13.7169,-3.7747,6363.81,4.608,-20.064,-5452.91,4.9864,-2.1507,-4.66347,0,-2115.94,12.06,-3866.19,-6.957,-1550.52,0,10.8206,2870,2.04,13238.31,,False
13.4982,-3.9344,9646.41,3.212,-76.48,-5503.24,4.8652,-3.3003,-5.1199,0,-1994.53,18.43,-3265.59,-3.783822,-2219.31,0,15.992,3790.28,2.04,12412.32,,False
12.3867,-3.9369,10148.61,1.1858,-80.62,-4920.46,4.37946,-3.6804,-6.521,0,-2247.56,4.131,-5382.59,-4.7013,-1982.82,0,11.878,3578.02,2.04,8506.41,,False
13.3335,-4.0781,10650.72,1.1128,-31.376,-5485.424,5.2634,-1.7472,-7.617,0,-2291.06,15.352,-3940.99,-7.644,-1949.52,1,9.4818,1052,0.04,12452.46,15.03,False
16.536,-3.6447,10258.05,2.486,-19.824,-5569.9,4.5265,-1.6224,-5.1865,1,-2010.27,-4.048,-3510.29,-4.3377,-1670.52,0,9.2504,4180.2,2.04,11925.51,,False
16.521,-4.875,10424.07,2.414,-12.67382,-5459.516,4.4966,-3.7056,-4.9847,0,-1981.87,3.668,-3793.69,-4.5009,-2446.29,1,11.97,3538.6,0.04,14586.21,,False
16.329,-3.6771,10482.75,0.7662,-71.28,-5371,4.8963,-3.162,-6.289,1,-2116.47,5.6587,-3856.39,-5.9259,-2326.83,1,13.96,3546.8,0.04,13169.31,,True
14.667,-3.8167,9828.81,2.224,-19.342,-5433.02,5.421,-6.366,-5.855,1,-1917.86,6.1295,-3404.79,-7.248,-2330.25,1,9.2388,5468.6,2.04,13039.71,15.73,True
17.598,-3.56502,11006.31,2.162,-14.992,-5482.58,6.247,-3.4017,-4.7829,0,-2103.42,11.661,-3905.99,-4.3038,-2258.01,0,12.05,3500.6,0.04,12267.42,14.36,False
15.279,-4.0973,9829.11,2.7,-63,-5509.56,4.5526,-2.2086,-4.837,1,-1892.56,5.3493,-3563.19,-5.2434,-2584.02,1,9.3442,5474.6,0.04,12492.03,12.8,False
12.6243,-4.1869,9155.31,2.42,-17.364,-513.46,5.369,-2.0085,-5.0345,1,-2081.75,5.3215,-3844.99,-4.9731,-1569.42,0,9.6616,2520.2,0.04,12996.51,13.17,False
16.959,-5.326,10814.07,1.0156,-36.26,-5494.6,5.091,-5.37,-5.4532,0,-1810.96,12.087,-3613.89,-10.635,-2474.46,0,9.4146,3673.2,2.04,12498.06,16.97,True
15.762,-4.942,9921.51,0.586,-18.066,-5441.1,4.5063,-2.0907,-5.686,1,-1466.96,6.816,-3461.49,-6.969,-2125.92,0,10.587,3956.8,0.04,15231.81,,True
17.259,-4.754,9126.51,1.4664,-20.156,-5452.608,6.383,-9.405,-4.9011,0,-1873.56,10.962,-3580.49,-4.3353,-2390.463,0,9.2884,4507.2,2.04,12691.89,16.7,True
23.457,-3.6305,10523.43,2.99,-17.57,-5285.52,4.5322,-3.6012,-5.5342,0,-1931.92,13.412,-3713.69,-7.92,-2499.69,1,11.442,3817.74,2.04,12649.26,13.85,False
14.31,-3.8871,10193.01,0.4814,-22.946,-5402.46,4.7964,-5.199,-5.591,1,-1004.76,1.559,-3769.5,-4.2153,-2402.574,0,13.838,3873.28,0.04,12118.11,13.27,False
13.812,-3.55675,10793.82,1.1764,-22.218,100070.54,6.434,-1.46424,-6.764,1,-1688.36,5.5523,-3679.56,-4.2999,-6640.92,0,15.988,3731.106,0.04,12599.7,,False
24.489,-4.748,10790.25,0.5994,-15.404,-5464.122,4.9127,-2.1543,-6.045,1,-1513.76,5.6437,-3618.09,-4.2537,-2857.02,0,10.4982,3887.74,2.04,12514.215,12.63,False
12.588,-3.9987,10599.54,3.586,-41.36,-5472.06,7.444,-2.4075,-5.638,0,-2100.77,5.0909,-2363.59,-4.04031,-2176.53,0,10.4516,2861.2,2.04,12705.18,15.07,True
13.4529,-5.691,10051.41,0.3662,-13.0776,-5444.12,5.353,-2.0643,-5.589,0,-3334.76,8.866,-3119.69,-4.1658,-1497.42,0,12.972,3506.6,2.04,13033.11,,True
16.47,-3.6978,10634.91,3.482,-112.18,-5690.46,4.38984,-2.3418,-5.1225,0,-1982.81,12.184,-3819.1,-3.81003,-2632.77,0,12.814,3580.12,0.04,17866.41,15.15,False
17.415,-4.817,8795.01,6.804,-15.058,-5471.662,5.463,-1.9197,-5.0827,0,-2094.05,2.032,-3436.59,-12.726,-279.42,1,9.695,3033.4,0.04,12543.099,15.02,True
12.6117,-3.7657,12410.61,1.4074,-37.58,-5125.06,4.6198,-5.712,-4.7458,1,-2333.36,9.253,-4453.09,-6.7554,-2336.97,0,11.95,3177,0.04,12521.067,15.19,False
22.674,-5.731,10083.81,0.3988,-14.0246,-5471.251,4.622,-8.217,-5.835,1,-1141.76,-4.17,-3776.79,-4.4139,-2377.68,1,11,3750.802,2.04,13300.41,13.8,True
13.8273,-3.58962,7571.01,2.966,-82.24,-5435.8,4.39543,-6.27,-4.7148,0,-2106.89,5.80816,-3603.19,-10.38,-2277.12,0,9.6012,2372.6,0.04,14534.61,,False
12.6894,-4.2875,10146.81,2.1468,-25.414,-5524.26,4.5754,-2.9775,-5.922,0,-2007.73,9.493,-2756.59,-4.5987,-2209.98,0,11.564,3616.84,2.04,14694.51,14.93,True
19.935,-5.689,10899.51,1.865,-14.0346,-5627.36,5.67,-3.0723,-5.3629,1,-1885.86,7.202,-3639.49,-4.1403,-2624.34,0,9.727,3838.52,0.04,12557.238,,True
18.477,-3.7749,10093.41,0.547,-21.736,-5443.88,5.598,-5.712,-5.821,1,-2963.06,7.293,-3616.89,-4.01853,-2211.96,1,11.054,3181.6,2.04,12921.51,,True
12.6099,-4.562,10953.51,1.9742,-31.524,-5398,4.4137,-2.2596,-5.78,0,-1994.18,11.229,-1576.59,-4.5021,-2660.16,0,12.388,3716.36,0.04,10733.31,15.76,True
20.421,-4.0176,11741.01,7.82,-21.998,-5408.8,4.8456,-3.2295,-4.7626,0,-2000.33,8.596,-3614.59,-6.4521,-2624.91,1,11.39,3648.96,0.04,13372.41,,True
13.5504,-4.0243,10683.06,3.754,-24.89,-5502.74,4.38642,-2.1543,-6.194,1,-2077.36,6.6314,-3178.09,-5.6142,-2259.87,0,9.5128,1802.2,0.04,15658.41,,True
13.5663,-3.7863,10723.5,1.9022,-67.62,-5484.476,4.9088,-3.5655,-7.481,1,-1812.46,-9.01,-3397.59,-3.93957,-2840.22,0,11.818,3500.2,0.04,14395.11,,True
13.0653,-4.3856,9610.41,0.9828,-22.874,-5587.38,4.4607,-1.53162,-5.0777,0,-1790.96,1.72,-2871.59,-4.3311,-1303.02,0,10.8302,4067.4,0.04,11868.81,,True
14.9262,-4.893,10034.91,1.4108,-35.44,-6110.66,4.5596,-2.6301,-5.881,0,-2250.96,6.0031,-3381.29,-4.00752,-1680.42,1,10.5646,3479,0.04,12530.556,,True
13.7115,-4.675,10645.41,1.214,-14.1318,-5475.042,5.1151,-4.362,-6.939,0,-1740.56,-2.664,-3915.09,-4.1781,-2546.04,1,11.498,3747.495,2.04,12488.79,14.3,False
18.78,-3.5519,10980.81,2.434,-48.62,-5230.26,6.218,-1.55934,-5.4786,0,-2016.71,6.5491,-3626.39,-4.7826,-3080.82,0,10.1382,3374,2.04,12501.93,,True
12.7041,-3.7481,10842.24,5.164,-58.08,-8167.46,4.6765,-2.2122,-5.709,0,-2016.22,12.878,-2858.39,-5.9097,-2618.73,1,9.2694,2303.8,2.04,12496.32,13.48,False
23.928,-3.60401,13145.91,2.258,-34.76,-5445.98,5.1697,-2.6508,-4.8018,0,-2202.46,12.97,-3737.629,-10.209,-2361.48,1,9.4802,-218,2.04,12710.73,,True
12.2772,-4.5085,10591.62,6.116,-32.256,-5529.38,4.4808,-3.9306,-7.613,0,-2061.83,7.109,-1167.59,-3.86943,-2347.2,0,9.6756,1939,0.04,15483.21,,False
12.5271,-4.3417,9794.01,3.042,-20.354,-5515.28,5.1592,-4.1913,-5.4331,1,-1955.31,12.832,-1888.59,-4.6149,-2281.95,0,10.8352,4130.8,2.04,12491.07,16.57,False
12.8274,-4.854,10648.23,0.3946,-79.8,-5453.716,6.159,-7.206,-6.563,0,-2952.36,14.599,-2707.59,-5.1243,-2362.08,1,9.6904,2554.8,0.04,12505.05,14.88,True
13.6692,-4.651,11210.01,2.956,-22.082,-5341.06,4.6691,-2.6589,-4.7828,1,-2129.96,14.754,-4013.09,-3.80766,-2237.04,0,10.0352,2110.6,0.04,13609.41,,False
15.198,-3.9409,10445.01,1.3562,-16.788,-5323.8,5.2441,-1.54743,-7.93,0,-2178.96,10.064,-3491.19,-7.98,-503.52,1,9.844,2688,2.04,13091.01,15.5,True
12.4758,-4.1562,11228.61,0.6296,-74.52,-5514.58,4.4727,-5.841,-4.8179,1,-1783.86,8.284,-1630.59,-3.83499,-2445.12,1,11.384,3682.98,0.04,13395.21,,True
12.8466,-3.81,9866.91,0.2824,-79.86,-5224.46,4.795,-3.1617,-5.749,1,-2035.698,3.183,-3215.39,-6.831,-2134.35,0,9.3006,1860.6,0.04,14192.31,14.05,False
13.788,-5.033,11975.61,0.9492,-22.198,-5417.1,4.7496,-1.6671,-4.8348,0,-1979.55,7.128,-3109.39,-3.7808523,-2898.72,1,10.217,3502.8,0.04,12462.96,,True
12.9045,-3.8112,9924.51,1.22,-20.64,-5515.24,4.592,-1.49487,-5.848,1,-2311.56,2.634,-1975.59,-4.2471,2338.08,0,10.3318,3244.8,2.04,14471.61,,True
12.15219,-5.376,9892.11,0.31626,-15.106,-5480.212,5.0112,-3.1656,-4.9174,0,-1398.76,7.273,2562.41,-17.253,-2301.33,1,9.2432,4838,0.04,12434.31,14.59,True
12.4731,-4.651,7872.81,1.1484,-20.678,-5494.24,4.7354,-5.181,-4.8302,0,-2182.56,-5.18,-2629.59,-3.786177,-2203.56,1,12.286,3646.4,2.04,12743.94,,False
21.513,-4.0128,10562.568,1.4526,-37.58,-5414.14,4.5684,-3.7251,-4.8726,0,-2228.36,8.531,-3783.29,-4.563,-2300.19,1,9.7434,1446,0.04,14665.41,,False
12.6114,-4.926,10311.72,3.912,-17.464,-5455.204,5.605,-2.4981,-6.996,0,-1960.59,8.035,-4135.19,-3.7808085,-2326.92,0,9.1874,3575.44,0.04,12911.31,14.28,False
13.2999,-4.1966,10303.92,3.492,-35.64,-5425.6,4.5091,-4.839,-6.64,1,-2072.32,6.4364,-3239.79,-4.4349,-2210.19,1,14.84,3702.54,0.04,12179.61,14.4,False
12.8331,-4.3613,10588.89,0.31014,-24.102,-5512.08,5.2685,-1.46349,-6.8,0,-2919.36,5.0942,-3842.29,-3.96609,-1126.32,1,9.7698,2644.4,2.04,12485.94,,False
17.787,-3.8794,10708.86,0.3604,-13.138,-5435.64,6.274,-2.4726,-5.3814,1,-1163.76,6.1717,-3545.89,-3.92955,-2619.81,0,12.81,3713.7,0.04,12692.07,15.3,True
12.20763,-4.988,9689.01,2.0224,-29.822,-5448,4.5066,-14.904,-5.3523,0,-2232.26,4.414,-5302.59,-4.1268,-2340.24,1,10.8168,2928.8,2.04,15245.91,,True
14.3847,-4.2312,10181.91,0.7634,-15.672,-5449.848,5.321,-2.9034,-6.149,0,-2447.56,15.696,-3783.86,-4.3572,-1870.02,1,10.3418,3243.6,0.04,12443.46,13.89,False
15.315,-4.0327,9838.11,1.1968,-19.676,-4474.86,5.2449,-2.3055,-5.808,0,-1927.46,1.098,-3853.89,-3.781107,-1822.92,1,9.3786,3980.6,0.04,12636.63,13.5,False
13.7556,-3.9024,10738.02,0.4764,-23.72,-5561.8,6.998,-3.7278,-5.839,1,-891.76,1.856,-3806.44,-6.2271,-2615.19,0,9.8844,3929.52,2.04,12524.487,14.33,False
13.641,-4.3646,10337.97,0.5128,-21.094,-5473.272,4.38777,-10.494,-5.0893,0,-2617.56,4.898,-4099.29,-4.521,-2376.84,0,11.292,3086.2,0.04,19468.41,13.91,False
14.157,-3.9749,10902.81,1.4954,-59.34,-5499.44,4.6004,-3.4761,-6.049,0,-1991.36,10.79,-3417.99,-21.234,-2597.16,1,9.6418,2451.8,0.04,13834.71,,True
13.1916,-5.148,10855.32,0.9004,-46.32,-5350.62,4.5756,-6.948,-5.1607,1,-2604.26,2.875,-2895.19,-3.89421,-2311.08,0,11.524,3275.4,2.04,12125.31,14.26,False
15.498,-3.8315,11199.51,0.561,-41.9,-5440.02,5.577,-3.5277,-5.2723,1,-2434.56,-10.01,-3696.97,-7.2,-2457.93,1,10.056,2431,2.04,12792.24,,False
17.508,-4.754,11422.11,2.49,-19.688,-4720.06,5.0281,-7.077,-5.1601,1,-2236.26,3.72,-3512.59,-4.0437,-2373.09,0,15.898,3454,0.04,13349.01,14.96,True
19.626,-3.8063,6240.81,0.32642,-36.6,-5312.3,4.9332,-5.934,-4.7068,1,-3070.76,7.198,-3790.56,-4.06743,-2259.06,0,9.5574,2254.2,0.04,12818.34,,False
13.9413,-3.7021,10148.91,2.042,-16.968,-5528.28,4.6213,-2.8431,-5.0275,1,-1917.36,3.066,-3536.29,-3.84909,-2340.24,0,10.2522,4198.2,2.04,11099.61,15.3,False
24.747,-6.852,11069.61,1.6458,-25.288,-5463.924,4.5974,-5.163,-5.3556,1,-2163.86,12.125,-3723.866,-5.0892,-2422.278,0,9.8864,2003.2,0.04,14010.81,,False
12.3525,-4.5113,9182.01,1.9374,-20.594,-5475.07,5.364,-7.461,-4.9331,0,-1861.36,19.55,-5629.59,-7.41,-2398.242,0,11.244,3832.68,0.04,12628.92,13.29,False
12.5322,-4.4845,9640.11,4.102,-24.404,-6115.86,4.5603,-9.357,-4.64574,1,-1924.06,8.322,-1500.59,-4.1211,-2445.78,0,13.786,3929.82,0.04,12319.53,15.47,True
24.285,-3.5958,10826.34,1.2156,-22.986,-5520.42,5.655,-3.8601,-6.092,1,-2235.16,7.799,-3646.5,-3.788775,-2412.555,0,13.288,3447.4,0.04,12846.51,,True
14.8767,-5.155,9160.41,0.5606,-22.706,-5573.5,4.36952,-2.121,-5.1733,0,-1485.96,9.233,-3400.49,-3.8112,-1989.12,0,12.862,3835.94,0.04,21499.41,,True
12.26103,-4.0169,7530.81,1.1834,-29.652,-5320.98,6.48,-2.8971,-4.8374,0,-1824.06,2.501,-4556.89,-4.3071,-2262.33,1,9.5682,3297,2.04,12901.11,,True
14.7861,-3.7252,9627.21,1.3744,-23.616,-5533.44,6.709,-5.151,-5.254,0,-2258.96,6.0537,-3320.09,-3.8865,-2188.08,0,9.2488,596,2.04,12693.3,15.93,True
12.9387,-4.2241,10624.77,1.0026,-20.982,-5407.98,5.912,-2.9388,-5.685,0,-2387.46,3.144,-2830.79,-10.749,-2217.12,0,9.5208,1004,2.04,12844.41,,True
15.078,-6.164,13348.41,2.808,-22.292,-5300.62,5.2031,-4.824,-4.7741,0,-2002.48,0.544,-3262.49,-12.849,-2513.13,0,14.374,3692.46,2.04,12564.858,15.68,True
15.189,-4.0847,10718.55,1.87,-18.768,-5429.24,6.406,-4.614,-5.4965,1,-1939.09,3.036,-3501.39,-4.00989,-2488.53,1,11.46,3614.02,2.04,12707.22,,True
20.604,-3.7756,9165.81,2.734,-49.1,-5444.38,5.829,-2.6217,-4.793,0,-2126.02,6.5575,-3737.653,-5.1579,-2037.72,0,9.20622,-3458,2.04,12903.51,12.91,False
21.09,-3.7969,813.81,0.8328,-15.57,-5473.552,4.9102,-2.8566,-4.63329,1,-1658.06,5.85286,-3627.89,-4.6983,-2309.16,0,9.6876,4210.2,2.04,13334.31,,True
12.23574,-4.745,10782.84,4.878,-16.76,-5447.12,4.505,-1.8639,-5.5118,0,-2069.8,6.1976,-4225.09,-3.96975,-2320.11,1,9.4766,456,2.04,15119.31,14.44,True
12.16104,-4.129,12881.01,4.11,-20.572,-5423.34,4.4753,-8.184,-4.9382,1,-1908.26,3.734,-3219.39,-4.8957,-2586.45,1,10.7238,3571.18,0.04,15404.01,15.94,True
15.144,-4.2808,10711.23,2.252,-70.5,1476.54,5.727,-1.6194,-6.441,0,-2156.76,8.469,-3917.09,-4.4817,-1760.82,0,12.062,3288.6,2.04,12499.47,,False
15.552,-3.55068,10113.51,5.704,-40.3,-5674.46,4.8082,-10.374,-6.268,0,-1980.71,2.894,-4000.99,-3.94674,-2385.309,0,15.324,3742.814,2.04,13319.91,,False
14.6037,-4.2043,7251.81,2.534,-19.038,-5381.68,4.7625,-7.458,-4.8108,1,-2153.66,6.6324,-3318.49,-4.83,-2256.36,0,10.4968,3176.8,2.04,13812.81,,True
14.6247,-4.0738,10746.69,6.816,-18.454,-5549.12,5.709,-2.5773,-5.926,0,-2048.52,7.611,-3695.64,-3.9627,-2463.96,0,11.08,3072.2,0.04,12952.11,,False
20.979,-3.59774,10224.51,4.764,-38.34,-5319.18,7.673,-3.4716,-5.2971,1,-2102.73,-2.837,-3837.39,-6.6057,-2169.75,0,15.546,3461.8,0.04,12712.14,,False
18.732,-4.5193,9994.71,2.342,-48.88,-5456.37,5.505,-5.271,-5.1982,0,-1958.44,10.019,-3685.1,-5.4609,-2373.12,0,9.2428,3780.22,2.04,12678.93,,False
19.887,-4.4626,9216.21,0.7432,-74.54,-5426.26,4.6045,-1.6209,-5.1012,0,-2295.76,3.413,-3648.62,-6.1116,85.98,1,11.944,3656.8,0.04,12667.2,,True
12.8865,-3.765,10666.29,4.27,-21.96,-5431.5,4.4302,-2.4327,-5.829,0,-1978.58,2.268,-3109.09,-8.556,-2734.62,1,11.344,3579.34,2.04,17017.41,13.43,True
14.2089,-3.9746,4374.81,1.9558,-57.4,-6650.26,5.0433,-4.1658,-4.6729,0,-1964.65,6.8244,-3379.99,-3.87837,-2249.13,0,10.2526,4061,2.04,12501.27,,True
13.6578,-4.1076,9326.31,3.656,-17.764,-5474.824,5.779,-3.4566,-5.4313,1,-1948.64,10.99,-3018.79,-3.96678,-2154.81,0,11.168,4227.8,2.04,12602.1,15.92,True
15.87,-3.54142,9977.91,2.508,-37.58,-5445.72,5.0887,-3.414,-4.9065,0,-1942.34,2.067,-3560.99,-4.3551,-2384.793,1,15.222,3808.22,0.04,12356.58,,True
17.976,-3.879,8545.11,0.8432,-17.782,-5369.94,5.578,-5.25,-4.8005,1,-1629.66,12.4,-3754.35,-5.9562,-2402.931,0,10.9614,3789.66,0.04,12801.36,,False
13.2027,-4.62,10604.28,3.344,-46.64,-5440.26,4.8534,-2.895,-5.5625,0,-1974.74,-0.321,-2954.89,-7.89,-2524.8,1,11.218,3705.72,0.04,13042.71,14.34,True
21.261,-4.535,12943.41,0.30936,-15.282,-5416.58,4.9548,-3.4782,-4.8211,1,690.24,1.885,-3793.84,-5.4495,-2851.02,0,10.3604,3388.4,2.04,13239.21,,True
12.5973,-4.3882,10424.22,0.6202,-34.34,-5486.214,4.36129,-6.258,-6.918,1,-1505.46,5.1353,-3371.19,-4.0821,-2428.827,0,13.352,3707.64,2.04,23896.41,,True
13.5894,-4.971,10164.81,2.488,-25.056,-5397.72,6.409,-6.213,-5.4361,1,-1932.07,4.69,-3387.09,-7.707,-2371.98,1,11.0164,4070.8,0.04,12373.47,,False
12.4146,-3.55986,9809.61,4.332,-31.022,-5471.0354,5.504,-1.9692,-5.1807,1,-1983.99,5.155,-1740.59,-4.188,-2222.82,1,11.24,3794.14,0.04,12892.11,14.61,True
13.5954,-3.8124,10327.83,0.4438,-14.4898,-5611.78,4.6679,-2.6898,-7.794,0,-1655.46,10.597,-3362.79,-4.02405,-2070.12,0,10.6576,3845.84,0.04,13213.11,14.14,True
12.1341,-3.923,10551.549,0.98,-38.22,-5374.98,4.9062,-4.617,-5.3169,0,-2198.26,2.655,-3060.89,-4.302,-2317.8,0,11.176,3422.4,0.04,12384.81,14.02,False
12.7842,-4.0401,9991.41,3.72,-31.652,-5477.254,5.408,-1.6074,-5.0763,1,-1995.31,-0.293,-4019.39,-4.6665,-1699.62,1,9.1555,4381.2,2.04,12300.12,,False
12.22545,-4.1582,10332.84,0.29974,-23.456,-5524.54,5.363,-1.9305,-5.3045,1,-1850.16,12.665,-1914.59,-5.1897,-2018.52,1,10.4588,3701.38,0.04,12366.66,,False
16.233,-3.7866,7864.11,0.35168,-16.908,-5481.408,7.35,-4.977,-4.7721,0,-3542.76,14.506,-3462.79,-4.2699,-2158.95,0,9.4998,2903,2.04,12497.31,13.88,True
14.313,-4.1802,9877.41,1.397,-32.088,-5507.28,4.9916,-6.543,-5.886,1,-1918.36,-0.939,-3498.09,-3.8925,-2307.27,0,9.2216,4975.2,2.04,12998.91,16.39,True
12.3882,-3.8554,9720.51,0.5036,-18.53,-5430.22,4.6795,-5.697,-5.605,0,-3202.76,5.5509,-5750.59,-3.83664,-2121.99,0,9.4486,1512,2.04,12006.81,,False
12.3708,-3.57587,10782.75,6.946,-20.014,-5440.22,4.5879,-6.609,-5.1772,0,-2002.33,2.797,-2151.59,-5.604,-2466.84,0,9.4556,2936.4,2.04,14114.31,15.48,True
21.411,-4.0048,10801.02,2.896,-20.742,-5460.892,4.5777,-10.701,-4.8531,1,-1976.3,-7.01,-3649.77,-5.3271,-2419.632,1,16.162,3745.206,0.04,12606.84,13.03,False
16.212,-4.537,10535.052,0.35616,-36.48,-5502.68,4.39876,-10.611,-5.674,1,-1844.26,10.315,-3739.415,-4.251,-2411.895,0,11.816,3474,0.04,17470.41,,False
18.57,-4.991,9783.21,1.0908,-28.476,-5309.14,6.168,-2.1786,-5.3756,0,-2136.06,5.375,-3646.29,-3.82227,-1599.12,1,9.397,3418.6,0.04,12492,16.79,True
17.373,-4.074,13452.51,4.066,-37.58,-5513.06,4.72,-1.593,-4.65819,0,-2117.13,4.373,-3848.69,-8.196,-1323.72,1,9.267,-2608,0.04,12425.91,14.48,False
15.627,-4.764,10728.51,2.366,-27.314,-5492.84,4.8443,-4.356,-5.667,0,-2151.26,3.108,-3791.39,-3.81891,-2307.18,1,12.494,3399.8,0.04,12372.78,14.77,True
12.5928,-5.154,12098.31,2.552,-25.872,-5538.74,4.6129,-2.4147,-4.7595,0,-1950.4,4.124,-4294.29,-4.0851,-2818.32,0,11.788,3497.2,2.04,13936.41,,False
14.6526,-3.7266,10286.73,1.4552,-38.82,-5467.278,5.2701,-5.04,-6.024,0,-2009.99,10.14,-3631.77,-6.1131,-2314.11,0,10.6562,3634.98,0.04,12605.76,,False
16.614,-4.662,11584.41,0.3902,-22.834,-5356.76,4.40687,-3.4236,-5.572,1,558.24,9.92,-3789.7,-3.87975,-3130.62,0,10.6114,3542,2.04,18508.41,13.35,True
16.095,-3.9019,9838.71,0.7626,-14.2276,-5554.76,4.6185,-1.56534,-5.3788,1,-2482.36,5.0333,-3474.69,-6.0165,916.08,0,14.976,3682.12,2.04,12252.42,,False
17.448,-3.8329,10465.17,8.69,-67,-5444.6,4.7359,-1.8564,-6.994,0,-2047.24,12.535,-3734.919,-3.99408,-1563.12,0,12.232,3543,2.04,12349.29,,False
16.875,-4.1649,10210.11,1.4528,-29.506,-5270.74,4.6941,-2.7084,-5.4597,0,-1870.06,6.2044,-3454.19,-4.3569,-2425.431,1,11.464,3782.12,0.04,13974.81,16.14,True
13.4634,-3.8503,7723.11,3.27,-110.22,-5525.56,6.693,-3.0138,-4.8202,1,-1976.51,7.789,-3322.19,-3.87633,-2196.99,1,9.7364,4051,2.04,12665.28,14.47,True
13.0749,-5.249,10583.592,1.915,-40.76,-5601.16,4.5703,-3.7581,-6.166,1,-2190.86,8.321,-2947.09,-4.6686,-2286.36,1,11.784,3251.4,2.04,14701.71,,True
16.329,-3.7623,8862.51,3.336,-23.686,-5492.16,4.4179,-11.145,-5.1136,1,-1945.23,7.301,-3538.09,-4.2759,-2357.34,1,10.2376,4530.8,0.04,11806.41,14.5,False
12.8046,-3.61664,10150.71,5.404,-99,-5438.54,6.108,-2.2011,-5.1772,0,-2087.56,3.037,-2912.39,-4.2033,-1858.92,1,11.558,3188.2,2.04,12929.91,,True
14.0871,-3.808,11135.91,3.036,-36.12,-5453.03,4.4134,-6.165,-4.9901,1,-2105.94,7.606,-3771.86,-5.1909,-2364.48,0,10.0032,2631,0.04,11720.91,,False
15.561,-4.3089,9522.21,2.454,-14.524,-5466.986,4.9863,-3.1986,-5.4936,0,-2195.26,-6.37,-3886.19,-8.472,-1806.12,0,9.1417,-6828,2.04,13181.31,,False
19.458,-4.934,8090.01,3.142,-22.63,-5416.64,6.523,-3.8715,-4.8256,0,-1931.91,6.092,-3747.13,-4.1241,-2321.52,1,12.47,3904.72,0.04,12509.754,,False
12.3834,-4.2328,9288.81,0.4712,-33.96,-5504.62,4.6372,-2.3601,-5.2202,1,-2618.16,1.392,-804.59,-5.0412,-1659.12,0,18.15,3682.18,2.04,14544.81,,True
12.2934,-3.9983,9371.61,1.0608,-77.04,-5344.52,6.512,-10.134,-5.1373,1,-1950.58,-0.285,-5119.59,-7.272,-2341.17,1,13.718,3798.2,2.04,12369.72,13.25,False
12.4374,-4.2697,10835.13,1.463,-61.5,-5404.9,5.122,-3.5814,-5.759,0,-2236.66,3.698,-1643.59,-5.6937,-2379.012,1,10.5496,2762.2,0.04,13265.01,,True
13.0806,-4.893,10326.3,1.5536,-19.422,-5648.36,4.6126,-6.936,-7.777,1,-1813.66,-2.726,-4455.49,-3.86361,-2386.32,0,14.754,3740.7,0.04,14331.51,14.78,False
20.298,-4.56,10936.11,0.9314,-31.992,-5457.562,4.8882,-2.4858,-6.484,1,-1902.86,8.925,-3625.89,-5.2341,-2815.32,0,9.4144,2888.2,2.04,12248.19,15.08,False
13.7256,-4.1363,9911.31,2.752,-22.722,-5511.62,5.107,-2.5908,-5.5278,0,-1968.01,7.229,-3379.09,-4.3872,-2159.1,0,10.5836,3887.32,2.04,12823.41,16.04,True
